CourseID	StudentID	Grade

101		116107		3
101		118856		4
101		112316		4
101		134213		4
101		121776		4
101		118149		4
101		128542		3
101		116665		4
101		111502		5
101		109838		5
101		121149		3
101		100138		3
101		100038		3
101		127438		4
101		129879		4
101		113104		4
101		125749		4
101		132293		3
101		131718		4
101		122587		5
101		117985		4
101		119427		5
101		120940		4
101		121248		3
101		121277		5
101		101929		5
101		134605		4
101		134522		3
101		113897		3
101		100934		4
101		126064		4
101		124596		4
101		101334		5
101		107241		4
101		102105		3
101		106244		3
101		117776		4
101		133593		5
101		130771		4
101		123823		4
101		120948		3
101		133645		4
101		131373		5
101		123241		3
101		119822		4
101		110666		5
101		129164		5
101		120691		4
101		116931		3
101		119562		3
101		117166		4
101		118673		4
101		114150		5
101		111133		3
101		132570		5
101		129959		5
101		114785		5
101		108599		3
101		105255		5
101		116585		3
101		111118		4
101		106677		3
101		133747		4
101		117029		3
101		134199		3
101		134245		4
101		128885		3
101		104641		3
101		107733		5
101		125684		3
101		112162		3
101		109429		3
101		118733		3
101		122262		3
101		103173		5
101		124376		5
101		105423		4
101		133191		3
101		131572		4
101		107866		3
101		126681		3
101		105920		3
101		108232		4
101		121429		4
101		117310		3
101		120339		4
101		133740		4
101		112391		4
101		111980		4
101		129935		3
101		122802		4
101		127295		3
101		100810		3
101		122814		3
101		102058		3
101		103035		3
101		107878		3
101		122641		5
101		115296		3
101		128146		3
101		110385		5
101		123957		4
101		114994		4
101		115337		4
101		128116		3
101		126850		3
101		124878		3
101		108528		4
101		113871		3
101		115391		3
101		113580		5
101		125435		4
101		116039		5
101		103348		4
101		124057		4
101		129180		5
101		109357		4
101		100116		3
101		107197		4
101		103827		3
101		109434		4
101		127000		3
101		132556		5
101		100504		4
101		116679		4
101		106647		3
101		127247		3
101		118967		5
101		105548		5
101		132501		5
101		115396		4
101		133563		3
101		123380		4
101		111906		3
101		134868		3
101		130759		4
101		115334		3
101		103643		5
101		110047		3
101		108408		4
101		103132		4
101		107159		5
101		125540		3
101		118370		4
101		131484		5
101		131818		4
101		101947		3
101		116925		3
101		105785		3
101		121830		4
101		115795		4
101		119571		3
101		109721		3
101		108720		4
101		116252		5
101		109095		4
101		114270		3
101		105100		3
101		105477		4
101		128996		4
101		101635		4
101		119830		4
101		125027		3
101		120693		5
101		114534		4
101		116514		4
101		111958		4
101		123896		3
101		110113		3
101		130357		4
101		128353		5
101		101950		4
101		127586		5
101		112038		3
101		110775		4
101		113053		3
101		117953		3
101		123629		4
101		116703		4
101		107467		5
101		101461		4
101		132535		4
101		130361		4
101		113317		4
101		127720		4
102		128674		4
102		124986		5
102		124132		3
102		133141		3
102		128255		3
102		107400		5
102		130175		4
102		108118		3
102		129601		4
102		105854		3
102		121823		5
102		121337		3
102		133971		3
102		107785		3
102		108563		4
102		127799		3
102		116452		3
102		108798		3
102		124331		5
102		101059		5
102		105232		4
102		117081		4
102		100633		5
102		122439		4
102		132579		4
102		125632		4
102		130867		3
102		131619		4
102		130908		5
102		101454		3
102		109748		3
102		128135		3
102		123769		4
102		121892		5
102		109670		4
102		108371		3
102		131566		4
102		129668		5
102		119916		4
102		102150		3
102		121517		5
102		111094		4
102		131211		4
102		100781		3
102		122745		4
102		108131		4
102		100813		3
102		103216		4
102		116590		4
102		122883		3
102		112846		4
102		121551		4
102		121121		4
102		117415		3
102		101004		4
102		128725		4
102		103664		3
102		130171		5
102		131418		3
102		125926		4
102		126867		4
102		111552		3
102		115236		5
102		102198		5
102		118417		5
102		106441		5
102		110693		3
102		130396		3
102		109155		5
102		103179		4
102		129699		3
102		124357		5
102		131734		4
102		122735		3
102		106533		4
102		134244		4
102		126300		4
102		107709		5
102		108267		3
102		128608		3
102		129126		3
102		114155		5
102		131892		4
102		134681		3
102		123660		4
102		118363		3
102		119941		3
102		104923		3
102		133052		3
102		117124		5
102		132652		4
102		112218		3
102		122887		4
102		101271		3
102		121432		3
102		123414		4
102		119952		5
102		109995		4
102		130941		3
102		102320		4
102		129899		3
102		115259		5
102		130502		5
102		112259		3
102		132841		3
102		105091		3
102		116717		4
102		130235		3
102		102222		4
102		101615		4
102		130578		4
102		118897		4
102		130000		3
102		129557		3
102		126137		4
102		112473		4
102		115819		4
102		108324		3
102		128780		4
102		112462		4
102		115592		5
102		112786		3
102		129895		4
102		134232		4
102		108319		4
102		113465		3
102		103350		3
102		106031		4
102		103242		4
102		105914		3
102		129821		3
102		122173		4
102		108858		3
102		126685		3
102		133914		3
102		115642		4
102		112944		3
102		125119		4
102		122154		4
102		107278		4
102		129810		4
102		105041		4
102		127422		4
102		109987		4
102		125214		4
102		132843		4
102		114731		3
102		112211		3
102		130457		4
102		108171		4
102		118974		4
102		117570		4
102		127172		3
102		126810		4
102		128571		5
102		105266		3
102		128874		4
102		127535		4
102		106884		5
102		113484		5
102		112022		5
102		111527		4
102		102934		4
102		122477		3
102		104619		4
102		107167		5
102		133818		4
102		103569		3
102		134641		3
102		126007		4
102		112379		5
102		120725		4
102		119839		5
102		112467		5
102		125488		3
102		101084		4
102		103645		4
102		127873		3
102		110950		4
102		104584		3
102		125043		3
102		100420		4
102		125079		5
102		130421		4
102		100087		3
102		131848		4
102		133406		4
102		128707		3
102		119861		5
102		132759		4
102		102889		3
102		113224		4
102		112017		3
102		119195		4
102		123586		5
102		109696		4
102		109168		3
102		111103		4
102		106930		4
102		130239		4
102		124516		4
102		105339		5
102		106551		5
102		110850		5
102		123859		4
102		117086		4
102		106204		4
102		118662		4
102		128828		4
102		100323		4
102		119388		4
102		117463		4
102		132810		3
102		124494		3
102		110136		5
102		132772		4
102		121719		3
102		109300		5
102		113961		3
102		109066		3
102		113101		4
102		106069		3
102		112064		4
102		119106		3
102		117745		4
102		128709		4
102		103322		4
102		126897		3
102		124781		5
102		100440		4
102		118727		4
102		119637		3
102		124315		4
102		125032		4
102		111071		3
102		105096		5
102		129522		4
102		126278		4
102		134222		3
102		119752		3
102		101905		4
102		100574		4
102		132091		3
102		108644		3
102		118985		3
102		122401		5
102		116073		4
102		119360		5
102		105581		5
102		108270		4
102		129405		4
102		121880		5
102		118787		4
102		128253		4
102		128268		3
102		105648		3
102		114176		5
102		108853		4
102		117998		3
102		114421		3
102		128741		5
102		111039		4
102		110499		3
102		124383		4
102		120454		3
102		114012		5
103		102285		4
103		102366		5
103		120781		5
103		126594		3
103		122785		5
103		132653		3
103		125506		3
103		121528		4
103		134486		5
103		123063		3
103		111212		3
103		112015		4
103		100380		3
103		112988		3
103		119446		3
103		121516		4
103		122113		3
103		100989		3
103		126405		3
103		110046		3
103		110676		5
103		102738		3
103		120908		3
103		134662		3
103		121653		3
103		100595		3
103		133029		4
103		101690		3
103		129317		4
103		102128		4
103		113541		4
103		131288		3
103		126750		5
103		116907		3
103		112711		5
103		128663		4
103		119997		4
103		104097		4
103		106549		4
103		119989		3
103		121384		3
103		124711		3
103		120164		4
103		104711		3
103		117837		3
103		122310		4
103		113384		3
103		104241		4
103		117418		5
103		101788		3
103		108396		3
103		101100		3
103		112797		5
103		116109		4
103		106502		4
103		132198		4
103		101470		3
103		123664		5
103		126676		4
103		113802		3
103		108738		5
103		131998		5
103		115356		5
103		103513		4
103		111000		3
103		132925		5
103		128569		3
103		112789		3
103		108011		4
103		121371		3
103		116794		5
103		100915		4
103		126967		3
103		133418		5
103		126446		3
103		106745		3
103		117833		4
103		124894		4
103		109036		4
103		122939		4
103		124893		4
103		133892		3
103		109381		3
103		131470		3
103		126164		3
103		122504		5
103		125190		5
103		134526		3
103		119889		5
103		109359		4
103		116767		3
103		131813		4
103		123448		4
103		103637		3
103		130166		3
103		134710		3
103		123125		3
103		121664		3
103		116108		4
103		116947		5
103		106516		3
103		123135		3
103		102937		3
103		101569		3
103		108426		3
103		133677		4
103		134182		4
103		123103		4
103		108342		4
103		101798		4
103		112307		4
103		126785		3
103		113909		5
103		121153		4
103		119157		3
103		116871		4
103		119067		5
103		115853		3
103		127798		3
103		121965		5
103		133007		3
103		101945		4
103		128154		4
103		125842		3
103		119564		5
103		109375		5
103		132773		4
103		125615		5
103		106415		4
103		106747		4
103		104219		5
103		131474		5
103		124192		4
103		115460		4
103		119306		3
103		110381		4
103		101720		5
103		134865		3
103		132616		4
103		102690		4
103		126203		3
103		127081		4
103		132543		3
103		125745		5
103		104327		4
103		111258		4
103		112761		3
103		124741		3
103		103648		4
103		130005		4
103		128717		3
103		110814		4
103		134247		3
103		109843		4
103		104233		3
103		116804		5
103		133142		3
103		113616		5
103		102728		4
103		111860		4
103		125706		4
103		112040		3
103		111968		5
103		111918		3
103		123164		5
103		124627		4
103		121535		3
103		109996		5
103		117212		3
103		106032		5
103		125197		4
103		129040		3
103		111644		4
103		122665		4
103		127946		3
103		134179		3
103		127817		4
103		111220		5
103		129022		4
103		112519		3
103		114017		5
103		114634		3
103		119156		4
103		123579		3
103		100728		3
103		127190		4
103		129503		4
103		128926		3
103		103981		3
103		104436		3
103		133329		4
103		125797		4
103		127523		5
103		124291		4
103		117818		5
103		129038		4
103		131504		4
103		129739		5
103		119015		4
103		117496		4
103		128579		3
103		128276		3
103		124260		4
103		114383		4
103		116156		5
103		114330		3
104		109584		4
104		134462		4
104		109841		4
104		119438		4
104		119985		4
104		121615		5
104		126652		4
104		134787		4
104		120934		4
104		124058		5
104		129390		4
104		119946		3
104		100208		5
104		107377		3
104		126727		3
104		112624		5
104		106967		3
104		119452		3
104		106290		3
104		109931		5
104		130593		4
104		112230		4
104		100909		3
104		113007		3
104		106189		5
104		113377		5
104		126495		4
104		105291		4
104		126070		3
104		125957		5
104		133539		5
104		111483		3
104		113438		3
104		119149		3
104		103008		5
104		109971		4
104		103164		4
104		112395		5
104		108064		3
104		106228		3
104		127638		3
104		102394		4
104		107922		3
104		113862		4
104		105267		5
104		122253		4
104		115970		3
104		134432		4
104		117490		3
104		108784		5
104		125069		3
104		127022		5
104		128130		3
104		121039		5
104		105675		4
104		126442		4
104		117276		3
104		100920		4
104		114505		5
104		132692		3
104		119163		5
104		113074		4
104		117458		3
104		111729		4
104		131302		4
104		108093		3
104		117180		3
104		134897		4
104		112041		4
104		129696		5
104		133649		5
104		100641		4
104		128534		3
104		118743		3
104		134255		5
104		119755		3
104		123169		4
104		134041		4
104		120230		4
104		102077		3
104		106203		4
104		129672		3
104		122519		4
104		111181		5
104		115269		5
104		101035		5
104		112045		3
104		101466		4
104		130854		3
104		112899		3
104		121396		4
104		111987		5
104		105150		3
104		104620		4
104		133664		3
104		126391		5
104		114549		4
104		120340		5
104		106485		4
104		120114		3
104		104057		3
104		112329		4
104		108352		3
104		108272		4
104		114079		5
104		113812		3
104		115796		4
104		126457		5
104		107916		4
104		127004		4
104		118112		3
104		113821		4
104		118594		4
104		129095		4
104		112556		3
104		100462		4
104		112092		5
104		124087		4
104		111330		5
104		108249		4
104		100734		4
104		124044		3
104		132557		3
104		103651		4
104		124155		4
104		133120		3
104		134102		3
104		112278		5
104		124838		4
104		131856		3
104		122158		4
104		113335		5
104		126887		3
104		120140		3
104		116423		3
104		128963		3
104		121963		3
104		122660		4
104		132943		3
104		114768		3
104		123439		3
104		115205		5
104		112124		4
104		134108		5
104		125454		5
104		116844		4
104		128660		3
104		117694		3
104		132388		4
104		129816		3
104		111800		4
104		105331		4
104		103234		3
104		122664		3
104		105664		3
104		106209		3
104		118289		4
104		134889		3
104		113122		3
104		111114		3
104		109976		3
104		124317		4
104		134537		3
104		106455		3
104		133655		5
104		128091		5
104		100930		4
104		118378		3
104		126511		3
104		121824		3
104		105335		3
104		130987		5
104		110049		3
104		121064		5
104		121138		4
104		130101		4
104		107198		3
104		121622		4
104		132266		3
104		119527		4
104		101467		3
104		133872		3
104		126644		3
104		133123		5
104		113912		3
104		129322		3
104		121249		4
104		103009		4
104		113085		5
104		128080		5
104		132921		5
104		111364		4
104		124033		4
104		114901		3
104		125878		5
104		129749		3
104		101590		3
104		101871		3
104		129684		5
104		100037		3
104		127355		3
104		122768		5
104		124394		3
104		109399		4
104		110111		5
104		103147		4
104		133901		3
104		133383		4
104		111966		4
104		114757		4
104		115945		3
104		131663		3
104		123786		3
104		129139		4
104		123253		4
104		121637		4
104		129477		4
104		103430		4
104		121883		3
104		112529		5
104		114381		5
104		130130		4
104		127361		3
104		125889		3
104		133741		5
104		127264		3
104		134527		3
104		116702		4
104		101274		3
104		134251		4
104		121051		4
104		106230		5
104		112634		4
104		113143		3
104		112672		3
104		124526		4
104		114020		5
104		122552		3
104		112401		4
104		121238		5
104		128440		4
104		118663		4
104		123073		3
104		132775		5
104		121578		4
104		107052		3
104		115434		3
104		131696		5
104		130629		3
104		103046		4
104		116566		5
104		100095		4
104		103991		3
104		113490		4
104		116625		3
104		113243		3
104		124299		3
104		128630		4
104		109877		4
104		127312		3
104		126751		5
104		134168		4
104		100190		4
104		129885		4
104		128378		3
104		126052		5
104		101361		4
104		114046		3
104		110744		3
104		114247		3
104		119802		4
104		131183		3
104		102836		4
104		109438		4
104		105628		3
104		121624		4
104		128825		4
104		107845		4
104		102390		3
104		124723		5
104		104883		4
104		111277		5
104		127007		4
104		134126		4
104		114813		4
104		132341		4
104		133714		4
104		116554		4
104		131003		4
104		126778		5
104		115734		3
104		115373		5
104		112421		4
104		131360		4
104		104151		3
104		113867		4
104		122493		4
104		108018		3
104		100139		5
104		132814		3
104		102067		3
104		122695		3
104		121079		4
104		111098		3
104		128121		3
104		125218		3
104		125060		4
104		106309		5
104		105443		3
104		101033		4
104		120201		4
104		114090		5
104		120009		3
104		126113		5
104		104340		4
104		123605		3
104		105210		4
104		124867		5
104		104700		5
104		108048		3
104		112937		4
104		130339		4
104		131237		4
104		109617		5
104		109600		3
104		100357		4
104		123545		5
104		111093		4
104		100801		3
104		112323		3
104		111431		5
104		105668		4
104		125439		4
104		101304		4
104		120554		4
104		109243		3
104		120157		4
104		113162		3
104		120567		3
104		112287		3
104		133827		3
104		108614		3
104		125081		4
104		121722		3
104		127627		4
104		121968		4
104		116509		3
104		116450		3
104		116013		3
104		120962		4
104		101265		5
104		104456		3
104		132715		4
104		121587		5
104		127095		5
104		124811		3
104		116511		4
104		102402		5
104		119278		3
104		103918		3
104		131891		4
104		112823		4
104		117877		4
104		123274		3
104		110542		4
104		111256		4
104		110904		4
104		126551		5
104		103722		4
104		111879		4
104		114626		3
104		121188		3
104		108069		5
104		100067		3
104		116818		5
104		120220		3
104		108783		3
104		127513		3
104		113464		4
104		120798		4
104		131074		4
104		109255		3
104		122824		3
104		112858		3
104		111250		3
104		100509		3
104		124466		4
104		133105		3
104		100854		4
104		105925		4
104		134392		5
104		123608		4
104		105379		3
104		106056		4
104		134185		3
104		113332		4
104		128173		5
104		131947		5
104		119545		4
104		108924		4
104		122059		3
104		121948		4
104		128206		5
104		126569		3
104		107792		4
104		118735		3
104		120635		4
104		119962		3
104		119352		3
104		104440		5
104		117123		5
104		121570		3
104		107256		3
104		106655		3
104		131850		3
104		103770		5
104		118481		3
104		129417		5
104		108353		4
104		126262		3
104		104328		4
104		121150		4
104		124640		4
104		101300		4
104		105858		4
104		113372		3
104		126353		4
104		113586		3
104		124945		4
104		100631		4
104		120023		4
104		102974		4
104		123433		3
104		109149		3
104		124725		3
104		108956		3
104		111095		4
104		124621		3
104		100244		4
104		100343		4
104		122258		5
104		114129		4
104		111620		4
104		123723		3
104		103588		3
104		128943		3
104		109915		3
104		112534		3
104		127358		4
105		104130		4
105		128858		3
105		120696		4
105		119336		4
105		127349		4
105		101306		4
105		118987		3
105		116002		5
105		108881		3
105		101697		5
105		117109		3
105		106150		4
105		130352		3
105		128108		3
105		132635		5
105		124154		4
105		128456		5
105		110457		3
105		120097		3
105		126814		3
105		111920		3
105		124503		4
105		116636		3
105		109643		3
105		133404		3
105		100824		3
105		106344		3
105		134494		3
105		133850		5
105		107485		5
105		115709		5
105		112800		3
105		107311		4
105		128065		3
105		107645		3
105		104111		5
105		118995		3
105		117771		4
105		134034		4
105		107156		3
105		134271		4
105		115856		3
105		114688		4
105		121693		3
105		110718		3
105		113847		3
105		107731		5
105		134871		4
105		118191		3
105		104425		5
105		126622		4
105		123868		5
105		130109		3
105		110898		3
105		109156		4
105		109868		3
105		109909		4
105		125203		4
105		123722		4
105		109402		4
105		130902		3
105		121917		3
105		110900		3
105		115060		5
105		119203		3
105		134211		3
105		118852		4
105		111045		4
105		117058		3
105		109238		4
105		105901		3
105		131030		3
105		125815		4
105		105708		3
105		102962		3
105		128022		5
105		111541		3
105		124433		3
105		111583		4
105		110833		5
105		127443		4
105		133691		3
105		124818		4
105		108731		3
105		121014		4
105		130761		3
105		118493		4
105		129728		3
105		130096		3
105		134976		4
105		113523		5
105		112194		3
105		101399		4
105		129738		3
105		131831		4
105		102457		3
105		111521		4
105		102177		5
105		108344		4
105		106749		5
105		124993		5
105		100379		3
105		102015		3
105		125403		4
105		129713		3
105		108874		4
105		114770		5
105		108026		3
105		108583		3
105		126455		3
105		134994		5
105		100419		3
105		109629		3
105		127570		5
105		102886		4
105		123913		3
105		107209		5
105		102260		4
105		119871		5
105		104490		4
105		115084		3
105		133815		3
105		132461		4
105		121316		4
105		122035		3
105		130251		4
105		111101		4
105		109235		3
105		124895		3
105		118244		5
105		129630		4
105		107346		5
105		128048		4
105		113084		5
105		114319		4
105		114333		3
105		132608		3
105		103460		3
105		101772		3
105		102980		4
105		116933		3
105		114359		5
105		121954		3
105		115112		3
105		122050		4
105		115658		4
105		115419		3
105		116926		5
105		130359		3
105		115328		3
105		127214		5
105		108318		4
105		128948		4
105		109465		5
105		101543		5
105		123716		4
105		116374		5
105		107615		4
105		110942		5
105		101804		3
105		105807		3
105		118764		4
105		102773		4
105		122494		3
105		124880		3
105		108684		5
105		109632		3
105		108605		4
105		125105		4
105		110013		5
105		111514		3
105		114286		3
105		120458		4
105		119517		3
105		100932		4
105		119165		4
105		107340		4
105		106973		3
105		115678		3
105		118537		4
105		124269		3
105		119341		5
105		130319		4
105		113745		3
105		124946		4
105		116849		4
105		123682		3
105		120130		5
105		125742		4
105		116239		3
105		131938		3
105		108670		4
105		106232		3
105		113838		4
105		127846		5
105		132512		4
105		124402		3
105		117019		3
105		134329		3
105		130131		3
105		121526		3
105		125739		3
105		108775		3
105		111165		3
105		134290		3
105		126833		3
105		124099		3
105		101389		3
105		103557		5
105		132576		3
105		125561		5
105		122038		5
105		103380		4
105		114811		3
105		108119		4
105		112342		3
105		108722		4
105		131263		4
105		104333		3
105		115070		4
105		130073		4
105		106051		4
105		121265		5
105		109706		5
105		129934		3
105		115061		3
105		118879		5
105		117402		3
105		103502		4
105		133876		3
105		108755		3
105		120584		5
105		119085		4
105		130684		3
105		116816		5
105		112174		3
105		121826		4
105		131612		5
105		127164		3
105		123627		3
105		119513		5
105		126686		4
105		131164		4
105		125419		3
105		105828		5
105		129566		4
105		129239		3
105		115115		3
105		125336		4
105		117754		4
105		100062		3
105		123921		3
105		131756		4
105		108541		3
105		110874		3
105		110346		4
105		125548		3
105		127062		3
105		115671		3
105		123809		4
105		111563		4
105		119017		4
105		101255		3
105		129652		3
105		117306		4
105		108524		5
105		102460		5
105		128144		3
105		118216		4
105		118062		3
105		116391		5
105		103850		4
105		113950		3
105		105827		3
105		106063		3
105		106301		3
105		117167		4
105		117290		4
105		113597		4
105		128047		4
105		133091		3
105		120943		5
105		114478		3
105		100338		4
105		122885		3
105		109482		5
105		115226		5
105		103516		3
105		112901		3
105		106961		4
105		116032		3
105		120280		3
105		107877		4
105		108640		5
105		134936		4
105		132240		5
105		114942		3
105		103283		4
105		111509		4
105		125005		5
105		116634		3
105		124288		5
105		109097		4
105		115248		4
105		131192		3
105		124068		4
105		112817		4
105		119988		3
105		134922		4
105		134286		3
105		117752		3
105		131854		5
105		118667		3
105		119057		3
105		130067		3
105		126831		3
105		107484		3
105		113160		3
105		125867		4
105		112498		3
105		118265		4
105		122111		4
105		109738		3
105		108836		5
105		117270		5
105		104217		4
105		129504		4
105		125039		4
105		117099		3
105		120478		3
105		105906		4
105		100354		4
105		117836		5
105		128491		4
105		107537		5
105		107568		4
105		106529		3
105		118518		4
105		126207		3
105		115988		3
105		118742		4
105		119551		5
105		121313		4
105		129876		5
105		119407		3
105		103492		4
105		109228		4
105		110275		3
105		101356		3
105		125324		5
105		121753		4
105		112271		4
105		104192		3
105		130816		4
105		120845		4
105		107254		3
105		101333		3
105		125567		4
105		121049		4
105		122462		5
105		117863		3
105		110247		5
105		106171		3
105		129104		4
105		100322		3
105		118921		4
105		116990		5
105		118120		5
105		103606		4
105		110672		3
105		110799		3
105		102468		3
105		117299		4
105		124546		5
105		101358		3
105		133227		3
105		104392		3
105		105763		4
105		134044		5
105		114755		4
105		102564		3
105		129211		4
105		103694		4
